average_amount_transaction_day,transaction_amount,is_declined,total_number_of_declines_day,isforeigntransaction,ishighriskcountry,daily_chargeback_avg_amt,sixmonth_avg_chbk_amt,sixmonth_chbk_freq,isfradulent,ratio_trans_avg,is_high_transaction,risk_score,has_chargeback_history,chargeback_trend,foreign_high_risk
458.5856024,12381.81126,0,0,0,0,0,0.0,0,0,26.941251412883684,1,0,0,0.0,0
391.4067023,391.4067023,0,0,0,0,0,0.0,0,0,0.9974516235473586,0,0,0,0.0,0
386.5830825,11597.49248,0,0,0,0,0,0.0,0,0,29.922597253712695,1,0,0,0.0,0
548.0122911,9864.22124,0,0,0,0,0,0.0,0,0,17.967213849140002,1,0,0,0.0,0
627.5321121,11923.11013,0,0,1,0,0,0.0,0,0,18.96977083662994,1,1,0,0.0,0
981.7298375,17671.13708,0,0,0,0,0,0.0,0,0,17.98168367916274,1,0,0,0.0,0
992.9764068,13901.6697,0,4,0,0,0,0.0,0,0,13.985915163474482,1,1,0,0.0,0
260.0057337,5200.114674,0,0,0,0,0,0.0,0,0,19.923373330859512,1,0,0,0.0,0
644.1259832,4508.881882,0,0,0,0,0,0.0,0,0,6.989149405569935,0,0,0,0.0,0
422.614362,5071.372344,0,0,0,0,0,0.0,0,0,11.971672348540439,1,0,0,0.0,0
903.8847223,13558.27083,0,0,0,0,0,0.0,0,0,14.983423297873928,1,0,0,0.0,0
770.8186889,18499.64853,0,0,0,0,0,0.0,0,0,23.968904609404824,1,0,0,0.0,0
931.1171444,7448.937155,0,0,0,0,0,0.0,0,0,7.991417387558996,0,0,0,0.0,0
172.0351479,1720.351479,0,0,1,0,0,0.0,0,0,9.94220827316668,0,1,0,0.0,0
200.2843398,5607.961514,0,0,0,0,0,0.0,0,0,27.860893299360388,1,0,0,0.0,0
84.18846851,589.3192796,0,4,0,0,0,0.0,0,0,6.917829254446822,0,1,0,0.0,0
412.6405528,6602.248845,0,2,0,0,0,0.0,0,0,15.961319073549019,1,1,0,0.0,0
578.2513055,5204.26175,0,0,0,0,0,0.0,0,0,8.984462703122903,0,0,0,0.0,0
795.9126882,20693.72989,0,3,0,0,0,0.0,0,0,25.967374088046295,1,1,0,0.0,0
593.6272255,16027.93509,0,0,0,0,0,0.0,0,0,26.9545934034936,1,0,0,0.0,0
234.4246068,6798.313597,0,0,0,0,0,0.0,0,0,28.876818313114416,1,0,0,0.0,0
254.9159716,6882.731233,0,0,0,0,0,0.0,0,0,26.89449661921765,1,0,0,0.0,0
997.6217307,8978.595576,0,4,0,0,0,0.0,0,0,8.990987578155654,0,1,0,0.0,0
247.3165847,7419.497541,0,0,0,0,0,0.0,0,0,29.879186482706164,1,0,0,0.0,0
32.72000474,523.5200758,0,0,0,0,0,0.0,0,0,15.525504217352015,1,0,0,0.0,0
519.2845487,9347.121877,0,3,0,0,0,0.0,0,0,17.965403547645273,1,1,0,0.0,0
900.7063168,6304.944218,0,0,0,0,0,0.0,0,0,6.99223694070943,0,0,0,0.0,0
898.1056593,4490.528297,0,0,0,0,0,0.0,0,0,4.9944389188875835,0,0,0,0.0,0
866.068007,6062.476049,0,5,0,0,0,0.0,0,0,6.991926815493724,0,1,0,0.0,0
292.0606699,2920.606699,0,1,0,0,0,0.0,0,0,9.96587737275216,0,1,0,0.0,0
296.3706656,8298.378637,0,0,0,0,0,0.0,0,0,27.905841419349468,1,0,0,0.0,0
620.0755269,5580.679742,0,0,0,0,0,0.0,0,0,8.985509008630686,0,0,0,0.0,0
992.8358237,10921.19406,0,0,0,0,260,102.0,2,0,10.988931772796187,1,0,1,0.39080459770114945,0
123.1615742,1354.777316,0,0,0,0,0,0.0,0,0,10.911405760833208,1,0,0,0.0,0
399.1900348,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
765.5517243,21435.44828,0,0,0,0,0,0.0,0,0,27.96347278401132,1,0,0,0.0,0
306.2600404,7350.24097,0,0,1,0,0,0.0,0,0,23.921890267381478,1,1,0,0.0,0
791.9249215,2375.774765,0,0,1,0,0,0.0,0,0,2.996216540281866,0,1,0,0.0,0
527.4927817,2637.463909,0,0,0,0,0,0.0,0,0,4.990539133791162,0,0,0,0.0,0
656.3685964,18378.3207,0,0,0,0,0,0.0,0,0,27.957405937318367,1,0,0,0.0,0
175.9426771,1231.59874,0,0,0,0,0,0.0,0,0,6.96043916699619,0,0,0,0.0,0
764.0368711,6112.294969,0,0,1,0,0,0.0,0,0,7.989542987923579,0,1,0,0.0,0
862.508324,21562.7081,0,0,0,0,0,0.0,0,0,24.97104833930935,1,0,0,0.0,0
527.5805358,14772.255,0,0,0,0,0,0.0,0,0,27.947027935189436,1,0,0,0.0,0
525.1491252,11553.28075,0,0,0,0,0,0.0,0,0,21.95818675096792,1,0,0,0.0,0
523.3362839,10466.72568,0,0,0,0,0,0.0,0,0,19.961856543950685,1,0,0,0.0,0
296.3328,0.0,0,0,1,0,0,0.0,0,0,0.0,0,1,0,0.0,0
231.9708069,2783.649683,0,0,0,0,0,0.0,0,0,11.948491401306127,1,0,0,0.0,0
615.4655337,6770.120871,0,0,0,0,0,0.0,0,0,10.982156342733424,1,0,0,0.0,0
718.5071139,10059.09959,0,0,0,0,0,0.0,0,0,13.980542229076631,1,0,0,0.0,0
938.1873711,7505.498969,0,0,0,0,0,0.0,0,0,7.9914819981122305,0,0,0,0.0,0
681.8152601,12954.48994,0,0,0,0,0,0.0,0,0,18.97217402274047,1,0,0,0.0,0
62.46266579,874.4773211,0,0,0,0,0,0.0,0,0,13.779397858792658,1,0,0,0.0,0
65.74840168,1183.47123,0,0,0,0,714,706.0,2,0,17.730330617858176,1,0,1,0.9874125874125874,0
365.1333623,10588.86751,0,0,0,0,0,0.0,0,0,28.920793897289705,1,0,0,0.0,0
166.9837815,166.9837815,0,0,0,0,0,0.0,0,0,0.9940470443570768,0,0,0,0.0,0
203.7188665,2444.626398,0,4,0,0,998,909.0,2,0,11.941383028319962,1,1,1,0.9099099099099099,0
146.4119144,3074.650202,0,0,0,0,0,0.0,0,0,20.857542041391465,1,0,0,0.0,0
376.1595798,7523.191596,0,0,0,0,0,0.0,0,0,19.94697204824916,1,0,0,0.0,0
206.8344243,3723.019637,0,6,0,0,0,0.0,0,0,17.913392593837017,1,1,0,0.0,0
527.9947945,13727.86466,0,0,0,0,0,0.0,0,0,25.950850183649585,1,0,0,0.0,0
912.1798465,17331.41708,0,0,0,0,0,0.0,0,0,18.97919357991438,1,0,0,0.0,0
888.4147352,21321.95364,0,4,0,0,0,0.0,0,0,23.973015957741467,1,1,0,0.0,0
310.8060209,7459.344502,0,0,0,0,0,0.0,0,0,23.923029069385105,1,0,0,0.0,0
117.4985881,1292.484469,0,0,0,0,0,0.0,0,0,10.907171888911307,1,0,0,0.0,0
631.0426792,4417.298754,0,0,0,0,0,0.0,0,0,6.9889247979126035,0,0,0,0.0,0
98.8178528,2668.082026,0,0,0,0,0,0.0,0,0,26.72950730913739,1,0,0,0.0,0
566.5202995,16995.60899,0,0,0,0,0,0.0,0,0,29.947138463546715,1,0,0,0.0,0
129.298287,2844.562314,0,0,0,0,0,0.0,0,0,21.83115664444614,1,0,0,0.0,0
200.5866506,601.7599518,0,0,0,0,0,0.0,0,0,2.9851180621778726,0,0,0,0.0,0
289.7171796,3766.323335,0,0,0,0,0,0.0,0,0,12.955283001101321,1,0,0,0.0,0
992.7498098,17869.49658,0,1,0,0,0,0.0,0,0,17.981886792608673,1,1,0,0.0,0
540.9996818,12442.99268,0,0,1,0,0,0.0,0,0,22.95756454814952,1,1,0,0.0,0
314.0772256,3768.926707,0,0,0,0,0,0.0,0,0,11.96191409843365,1,0,0,0.0,0
854.1766719,20500.24013,0,0,0,0,0,0.0,0,0,23.971935628755308,1,0,0,0.0,0
279.9164251,2239.331401,0,0,0,0,0,0.0,0,0,7.971521779841985,0,0,0,0.0,0
40.85319545,367.6787591,0,0,0,0,0,0.0,0,0,8.784962656895532,0,0,0,0.0,0
865.5540299,20773.29672,0,2,0,0,0,0.0,0,0,23.97230409556485,1,1,0,0.0,0
529.6572068,7415.200895,0,0,0,0,0,0.0,0,0,13.97361761977299,1,0,0,0.0,0
213.5880344,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
306.6302428,306.6302428,0,0,1,0,0,0.0,0,0,0.9967493443073147,0,1,0,0.0,0
10.13506361,212.8363358,0,0,0,0,0,0.0,0,0,19.11406555494298,1,0,0,0.0,0
952.2256378,12378.93329,0,0,0,0,0,0.0,0,0,12.986362094257135,1,0,0,0.0,0
17.78054896,444.513724,0,0,0,0,0,0.0,0,0,23.668835503517677,1,0,0,0.0,0
860.4399776,11185.71971,0,0,1,0,0,0.0,0,0,12.984908990599415,1,1,0,0.0,0
771.5095964,21602.2687,0,0,0,0,998,998.0,5,0,27.96375449660369,1,0,1,0.998998998998999,0
846.8021176,22016.85506,0,0,0,0,0,0.0,0,0,25.969332469145513,1,0,0,0.0,0
643.6216772,1287.243354,0,0,0,0,0,0.0,0,0,1.9968974043679584,0,0,0,0.0,0
391.9220009,11365.73803,0,1,0,0,0,0.0,0,0,28.926194012975667,1,1,0,0.0,0
152.1042399,2585.772078,0,0,1,0,0,0.0,0,0,16.88896453611537,1,1,0,0.0,0
537.2434943,15580.06133,0,0,1,0,0,0.0,0,0,28.946121030709875,1,1,0,0.0,0
335.9331277,5038.996916,0,0,0,0,0,0.0,0,0,14.95548078159487,1,0,0,0.0,0
70.67558917,848.10707,0,0,0,0,0,0.0,0,0,11.832578982901161,1,0,0,0.0,0
98.47865958,492.3932979,0,0,1,0,0,0.0,0,0,4.949737963688794,0,1,0,0.0,0
232.9634214,6057.048956,0,5,0,0,0,0.0,0,0,25.888871515707798,1,1,0,0.0,0
873.5116077,24458.32502,0,0,0,0,0,0.0,0,0,27.967982133852242,1,0,0,0.0,0
102.6990951,2464.778282,0,0,0,0,0,0.0,0,0,23.768561139546534,1,0,0,0.0,0
631.3324317,18308.64052,0,0,0,0,0,0.0,0,0,28.954138048522935,1,0,0,0.0,0
966.1965966,3864.786386,0,0,0,0,0,0.0,0,0,3.995864335736849,0,0,0,0.0,0
683.7534873,5470.027898,0,0,0,0,0,0.0,0,0,7.988316962894861,0,0,0,0.0,0
350.7991929,8769.979823,0,0,0,0,0,0.0,0,0,24.928936734351446,1,0,0,0.0,0
250.8916656,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
412.7377337,11969.39428,0,0,0,0,0,0.0,0,0,28.92990729407092,1,0,0,0.0,0
411.9448641,5355.283233,0,0,0,0,0,0.0,0,0,12.96851879892408,1,0,0,0.0,0
225.9983545,3615.973672,0,0,0,0,0,0.0,0,0,15.92951490756291,1,0,0,0.0,0
472.2439703,472.2439703,0,0,0,0,0,0.0,0,0,0.9978869250053708,0,0,0,0.0,0
613.2091268,4905.673014,0,0,0,0,0,0.0,0,0,7.986975119627935,0,0,0,0.0,0
497.1805126,11932.3323,0,1,0,0,0,0.0,0,0,23.951824686448003,1,1,0,0.0,0
409.4843345,1637.937338,0,0,1,0,0,0.0,0,0,3.990255413754407,0,1,0,0.0,0
39.77823661,716.008259,0,0,1,0,0,0.0,0,0,17.558588073531705,1,1,0,0.0,0
987.8902484,18769.91472,0,0,0,0,0,0.0,0,0,18.980786543672828,1,0,0,0.0,0
501.2647389,8521.500561,0,0,0,0,0,0.0,0,0,16.966153307243445,1,0,0,0.0,0
812.1777179,8933.954897,0,2,0,0,0,0.0,0,0,10.986472821797912,1,1,0,0.0,0
530.7618268,3184.570961,0,0,0,0,0,0.0,0,0,5.988716753445605,0,0,0,0.0,0
523.0975482,6277.170578,0,0,0,0,0,0.0,0,0,11.977103498306349,1,0,0,0.0,0
493.8413954,5926.096745,0,0,0,0,0,0.0,0,0,11.975749806076147,1,0,0,0.0,0
51.45765132,463.1188619,0,0,0,0,0,0.0,0,0,8.828433035915037,0,0,0,0.0,0
533.8957892,533.8957892,0,0,1,0,0,0.0,0,0,0.9981304769635677,0,1,0,0.0,0
308.8789098,926.6367294,0,0,1,0,0,0.0,0,0,2.990318799036901,0,1,0,0.0,0
664.1686305,14611.70987,0,6,0,0,0,0.0,0,0,21.966925678705774,1,1,0,0.0,0
501.2381465,5513.619612,0,0,0,0,0,0.0,0,0,10.978098040587604,1,0,0,0.0,0
713.5427075,9276.055198,0,0,0,0,0,0.0,0,0,12.98180654653172,1,0,0,0.0,0
984.0674846,13776.94478,0,1,0,0,0,0.0,0,0,13.985787771275707,1,1,0,0.0,0
783.45947,3133.83788,0,0,0,0,0,0.0,0,0,3.9949009475276016,0,0,0,0.0,0
310.0229388,7440.550531,0,1,0,0,0,0.0,0,0,23.922835272881805,1,1,0,0.0,0
21.52201828,559.5724753,0,0,0,0,0,0.0,0,0,24.845574155177353,1,0,0,0.0,0
534.0265611,11748.58434,0,0,0,0,0,0.0,0,0,21.958880538276887,1,0,0,0.0,0
47.28350856,1276.654731,0,0,0,0,0,0.0,0,0,26.440802855359028,1,0,0,0.0,0
469.8180639,11745.4516,0,0,0,0,0,0.0,0,0,24.946900938139642,1,0,0,0.0,0
164.6135871,164.6135871,0,0,0,0,0,0.0,0,0,0.9939618480735147,0,0,0,0.0,0
930.4314472,27912.94342,0,0,0,0,0,0.0,0,0,29.96779151478063,1,0,0,0.0,0
718.558913,11496.94261,0,0,0,0,0,0.0,0,0,15.977764158415756,1,0,0,0.0,0
936.9469152,936.9469152,0,0,0,0,0,0.0,0,0,0.9989338415812298,0,0,0,0.0,0
435.4489871,5225.387845,0,0,0,0,0,0.0,0,0,11.97250537736441,1,0,0,0.0,0
385.5979448,6940.763006,0,0,0,0,0,0.0,0,0,17.95343999976691,1,0,0,0.0,0
413.7246698,6619.594717,0,0,0,0,0,0.0,0,0,15.961420187982267,1,0,0,0.0,0
464.9235673,2324.617837,0,0,0,0,0,0.0,0,0,4.989268627193566,0,0,0,0.0,0
152.7989338,1527.989338,0,0,0,0,0,0.0,0,0,9.934980043405218,0,0,0,0.0,0
869.7311365,2609.19341,0,6,0,0,0,0.0,0,0,2.9965546201643147,0,1,0,0.0,0
424.3075808,9334.766778,0,0,0,0,0,0.0,0,0,21.94827273109353,1,0,0,0.0,0
102.7535061,1746.809604,0,2,0,0,0,0.0,0,0,16.836150118304293,1,1,0,0.0,0
380.151067,4561.812804,0,0,0,0,0,0.0,0,0,11.968516420288546,1,0,0,0.0,0
228.9770447,228.9770447,0,0,1,0,0,0.0,0,0,0.9956517399321115,0,1,0,0.0,0
186.8883948,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
86.3135636,776.8220724,0,2,0,0,0,0.0,0,0,8.896923231295075,0,1,0,0.0,0
149.0483188,2682.869738,0,3,0,0,0,0.0,0,0,17.880038639926433,1,1,0,0.0,0
62.22177101,1368.878962,0,0,0,0,0,0.0,0,0,21.652018602634207,1,0,0,0.0,0
671.2096235,14766.61172,0,5,0,0,0,0.0,0,0,21.967272118352824,1,1,0,0.0,0
491.0186802,8347.317563,0,0,0,0,0,0.0,0,0,16.965448465507265,1,0,0,0.0,0
994.1711113,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
645.07165,18062.0062,0,0,1,0,0,0.0,0,0,27.956661153604248,1,1,0,0.0,0
417.0427642,2919.299349,0,0,0,0,0,0.0,0,0,6.983255300654717,0,0,0,0.0,0
568.7886679,5119.098011,0,0,0,0,0,0.0,0,0,8.984204669894243,0,0,0,0.0,0
196.2136479,5297.768493,0,0,0,0,0,0.0,0,0,26.863092637920822,1,0,0,0.0,0
965.2433657,17374.38058,0,0,1,0,0,0.0,0,0,17.981371150127423,1,1,0,0.0,0
346.2256318,346.2256318,0,0,0,0,0,0.0,0,0,0.9971200282801242,0,0,0,0.0,0
100.7469885,2417.927724,0,0,1,0,0,0.0,0,0,23.764120782798404,1,1,0,0.0,0
861.0102791,5166.061675,0,0,0,0,0,0.0,0,0,5.993039526621115,0,0,0,0.0,0
961.4787821,11537.74539,0,6,0,0,0,0.0,0,0,11.987532197672122,1,1,0,0.0,0
151.5412132,1666.953345,0,0,0,0,0,0.0,0,0,10.927888339359294,1,0,0,0.0,0
218.107283,3271.609245,0,6,0,0,0,0.0,0,0,14.931540386085661,1,1,0,0.0,0
152.9526931,1529.526931,0,0,0,0,0,0.0,0,0,9.935044981684703,0,0,0,0.0,0
665.5853612,5324.68289,0,0,0,0,0,0.0,0,0,7.9879985369231665,0,0,0,0.0,0
648.8878082,3893.326849,0,0,0,0,0,0.0,0,0,5.990767636930106,0,0,0,0.0,0
770.6434466,10789.00825,0,0,1,0,0,0.0,0,0,13.981856902353432,1,1,0,0.0,0
781.9515906,14075.12863,0,0,0,0,0,0.0,0,0,17.977010071866374,1,0,0,0.0,0
104.6369234,2302.012315,0,0,0,0,0,0.0,0,0,21.79173948755876,1,0,0,0.0,0
214.2782276,3857.008097,0,0,0,0,0,0.0,0,0,17.91638727241175,1,0,0,0.0,0
23.60243627,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
642.6249223,14780.37321,0,0,0,0,718,175.0,5,0,22.964264896987196,1,0,1,0.24339360222531292,0
851.2575795,5107.545477,0,6,0,0,0,0.0,0,0,5.992959874873133,0,1,0,0.0,0
119.3069239,2982.673098,0,0,0,0,0,0.0,0,0,24.79219816541249,1,0,0,0.0,0
310.5582843,4037.257696,0,1,0,0,0,0.0,0,0,12.958274260210386,1,1,0,0.0,0
110.007624,2640.182976,0,0,0,0,0,0.0,0,0,23.783798633506468,1,0,0,0.0,0
767.3412058,21485.55376,0,0,0,0,0,0.0,0,0,27.96355785399945,1,0,0,0.0,0
686.8247506,17857.44352,0,0,1,0,0,0.0,0,0,25.962199680111365,1,1,0,0.0,0
357.2455622,9288.384617,0,0,0,0,0,0.0,0,0,25.927424082966073,1,0,0,0.0,0
456.4103762,2282.051881,0,4,0,0,0,0.0,0,0,4.9890688968590124,0,1,0,0.0,0
355.6947319,4624.031515,0,0,0,0,0,0.0,0,0,12.96355427053617,1,0,0,0.0,0
449.6412479,5845.336223,0,0,0,0,0,0.0,0,0,12.97115221973004,1,0,0,0.0,0
803.7360184,3214.944074,0,0,1,0,0,0.0,0,0,3.995029426409976,0,1,0,0.0,0
79.22762322,2376.828697,0,0,0,0,0,0.0,0,0,29.626063961564284,1,0,0,0.0,0
60.58778153,1575.28232,0,0,0,0,0,0.0,0,0,25.577838344975373,1,0,0,0.0,0
934.5224073,14952.35852,0,0,0,0,0,0.0,0,0,15.982897259675289,1,0,0,0.0,0
283.7282112,6809.477069,0,0,0,0,0,0.0,0,0,23.915709090789246,1,0,0,0.0,0
71.69631664,1649.015283,0,0,0,0,0,0.0,0,0,22.683615335919992,1,0,0,0.0,0
870.6978544,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
828.4100331,1656.820066,0,0,0,0,0,0.0,0,0,1.9975886472068287,0,0,0,0.0,0
988.5677885,4942.838943,0,0,0,0,0,0.0,0,0,4.994947289555999,0,0,0,0.0,0
967.536767,27091.02948,0,0,0,0,0,0.0,0,0,27.971090414990925,1,0,0,0.0,0
77.48085986,697.3277387,0,0,0,0,0,0.0,0,0,8.885322356864403,0,0,0,0.0,0
974.2055622,4871.027811,0,0,0,0,0,0.0,0,0,4.994872875838895,0,0,0,0.0,0
334.0482992,6012.869386,0,6,0,0,0,0.0,0,0,17.946276403602173,1,1,0,0.0,0
782.9735627,10178.65632,0,1,0,0,0,0.0,0,0,12.983417814428298,1,1,0,0.0,0
868.6940641,13899.10503,0,0,0,0,0,0.0,0,0,15.981602731051687,1,0,0,0.0,0
890.8021377,26724.06413,0,0,0,0,0,0.0,0,0,29.966360249957045,1,0,0,0.0,0
240.5233089,6013.082723,0,0,0,0,0,0.0,0,0,24.896490323795827,1,0,0,0.0,0
239.6170444,958.4681776,0,0,0,0,0,0.0,0,0,3.9833760737524875,0,0,0,0.0,0
902.3932677,18047.86535,0,0,0,0,0,0.0,0,0,19.97786124303215,1,0,0,0.0,0
900.7780755,21618.67381,0,0,0,0,0,0.0,0,0,23.973385910955205,1,0,0,0.0,0
938.9816626,10328.79829,0,0,0,0,0,0.0,0,0,10.988297645541751,1,0,0,0.0,0
321.6215418,3537.83696,0,0,0,0,0,0.0,0,0,10.965904323255579,1,0,0,0.0,0
209.8624028,1469.03682,0,0,1,0,0,0.0,0,0,6.966802998035456,0,1,0,0.0,0
971.2146688,4856.073344,0,0,0,0,0,0.0,0,0,4.99485710290077,0,0,0,0.0,0
326.5310733,9142.870052,0,0,0,0,0,0.0,0,0,27.914511926707018,1,0,0,0.0,0
634.608333,6346.08333,0,0,0,0,0,0.0,0,0,9.984267040753224,0,0,0,0.0,0
888.4625494,24876.95138,0,0,0,0,0,0.0,0,0,27.968520312385397,1,0,0,0.0,0
113.3466493,2606.972934,0,0,0,0,0,0.0,0,0,22.79885724644491,1,0,0,0.0,0
723.8189798,723.8189798,0,0,1,0,0,0.0,0,0,0.9986203451787701,0,1,0,0.0,0
787.3743977,19684.35994,0,0,0,0,0,0.0,0,0,24.968289175076034,1,0,0,0.0,0
691.8998036,9686.59725,0,0,0,0,0,0.0,0,0,13.97979505791853,1,0,0,0.0,0
878.2324089,14929.95095,0,0,0,0,0,0.0,0,0,16.980664951464576,1,0,0,0.0,0
366.3829346,8426.807496,0,0,0,0,0,0.0,0,0,22.93739502400937,1,0,0,0.0,0
202.2090186,2022.090186,0,0,0,0,0,0.0,0,0,9.950789585674421,0,0,0,0.0,0
505.6010922,3539.207645,0,0,0,0,0,0.0,0,0,6.98618242142037,0,0,0,0.0,0
765.1264699,20658.41469,0,0,0,0,0,0.0,0,0,26.964757780391636,1,0,0,0.0,0
494.2425884,8896.366591,0,0,0,0,0,0.0,0,0,17.96365417550588,1,0,0,0.0,0
79.55197475,954.623697,0,0,0,0,0,0.0,0,0,11.851027860741551,1,0,0,0.0,0
912.3725339,23721.68588,0,2,0,0,0,0.0,0,0,25.97153406694968,1,1,0,0.0,0
139.6437436,3072.162359,0,0,0,0,0,0.0,0,0,21.843576403493856,1,0,0,0.0,0
67.969751,1631.274024,0,0,0,0,0,0.0,0,0,23.65202136223458,1,0,0,0.0,0
303.8787079,303.8787079,0,0,0,0,0,0.0,0,0,0.996720007091056,0,0,0,0.0,0
546.9941245,10939.88249,0,0,0,0,0,0.0,0,0,19.96350325832736,1,0,0,0.0,0
489.2737983,8806.928369,0,1,0,0,0,0.0,0,0,17.963285820163314,1,1,0,0.0,0
849.4673427,2548.402028,0,0,1,0,0,0.0,0,0,2.996472527574691,0,1,0,0.0,0
994.4646027,15911.43364,0,0,1,0,0,0.0,0,0,15.983927099811883,1,1,0,0.0,0
415.365899,5815.122586,0,0,1,0,0,0.0,0,0,13.966375728575217,1,1,0,0.0,0
904.350876,7234.807008,0,0,0,0,0,0.0,0,0,7.991163646921793,0,0,0,0.0,0
53.99449379,809.9174069,0,0,0,0,0,0.0,0,0,14.727245421927538,1,0,0,0.0,0
249.6092298,6489.839975,0,0,1,0,0,0.0,0,0,25.896252824284446,1,1,0,0.0,0
774.7047234,4648.22834,0,0,0,0,0,0.0,0,0,5.992265097505528,0,0,0,0.0,0
979.5274801,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
950.95113,16166.16921,0,0,0,0,0,0.0,0,0,16.982141940416625,1,0,0,0.0,0
533.0267792,12259.61592,0,0,0,0,0,0.0,0,0,22.95693099579303,1,0,0,0.0,0
15.61574905,343.5464791,0,0,0,0,0,0.0,0,0,20.67595496695348,1,0,0,0.0,0
779.9998753,13259.99788,0,0,0,0,0,0.0,0,0,16.978233030967555,1,0,0,0.0,0
260.0306239,3380.398111,0,0,0,0,0,0.0,0,0,12.950197415514815,1,0,0,0.0,0
117.9639353,1651.495094,0,0,0,0,0,0.0,0,0,13.88231727401506,1,0,0,0.0,0
331.306992,4969.60488,0,0,0,0,0,0.0,0,0,14.954861015984882,1,0,0,0.0,0
361.4048619,1084.214586,0,1,0,0,0,0.0,0,0,2.991721966189218,0,1,0,0.0,0
242.175129,5812.203096,0,5,0,0,0,0.0,0,0,23.901305696439046,1,1,0,0.0,0
528.1646808,15316.77574,0,0,0,0,0,0.0,0,0,28.945196638679363,1,0,0,0.0,0
951.6094128,16177.36002,0,0,0,0,0,0.0,0,0,16.982154283411884,1,0,0,0.0,0
491.8025341,983.6050682,0,5,0,0,0,0.0,0,0,1.9959415793109656,0,1,0,0.0,0
109.5781371,1753.250194,0,0,0,0,0,0.0,0,0,15.855305940038303,1,0,0,0.0,0
177.0337202,2832.539523,0,0,0,0,0,0.0,0,0,15.910129383455976,1,0,0,0.0,0
634.751585,9521.273775,0,5,0,0,0,0.0,0,0,14.976405878720696,1,1,0,0.0,0
467.7990919,7016.986379,0,0,0,0,0,0.0,0,0,14.96800335205598,1,0,0,0.0,0
476.6770881,5243.447969,0,0,0,0,0,0.0,0,0,10.976971890898612,1,0,0,0.0,0
354.9006412,1774.503206,0,0,0,0,0,0.0,0,0,4.985951135173173,0,0,0,0.0,0
502.4265952,5024.265952,0,0,0,0,0,0.0,0,0,9.98013613087718,0,0,0,0.0,0
147.3741469,3831.727819,0,3,0,0,0,0.0,0,0,25.824767313287246,1,1,0,0.0,0
70.71279051,919.2662766,0,0,0,0,0,0.0,0,0,12.81872131962028,1,0,0,0.0,0
535.9219977,5359.219977,0,0,0,0,0,0.0,0,0,9.981375320730317,0,0,0,0.0,0
370.7169032,4448.602838,0,0,0,0,0,0.0,0,0,11.96771736690827,1,0,0,0.0,0
681.4080106,16353.79225,0,3,0,0,0,0.0,0,0,23.964830418126397,1,1,0,0.0,0
258.7715643,2587.715643,0,0,0,0,0,0.0,0,0,9.961504639559195,0,0,0,0.0,0
205.5083867,3493.642574,0,5,0,0,0,0.0,0,0,16.91767888863179,1,1,0,0.0,0
646.1567653,18092.38943,0,0,0,0,502,473.0,3,0,27.956733824165433,1,0,1,0.9403578528827038,0
214.1245229,1284.747137,0,0,0,0,0,0.0,0,0,5.972109175099535,0,0,0,0.0,0
438.4793422,10523.50421,0,0,0,0,0,0.0,0,0,23.945389918261323,1,0,0,0.0,0
317.2745703,3490.020273,0,0,0,0,0,0.0,0,0,10.965438645350675,1,0,0,0.0,0
721.75183,7939.27013,0,0,0,0,0,0.0,0,0,10.984780391355079,1,0,0,0.0,0
950.4055516,20908.92214,0,0,0,0,0,0.0,0,0,21.976876322444195,1,0,0,0.0,0
470.5214957,7998.865427,0,0,0,0,0,0.0,0,0,16.96394650073214,1,0,0,0.0,0
167.416533,2176.414929,0,0,0,0,0,0.0,0,0,12.922810428593731,1,0,0,0.0,0
813.2147357,813.2147357,0,0,1,0,0,0.0,0,0,0.9987718227684245,0,1,0,0.0,0
760.4026564,10645.63719,0,0,0,0,0,0.0,0,0,13.98161288316724,1,0,0,0.0,0
426.8611966,11952.1135,0,0,0,0,0,0.0,0,0,27.934558204804492,1,0,0,0.0,0
453.7549991,5898.814988,0,0,0,0,0,0.0,0,0,12.971413177808428,1,0,0,0.0,0
207.6414459,4360.470364,0,0,0,0,0,0.0,0,0,20.899348857512877,1,0,0,0.0,0
80.55682561,1127.795559,0,0,0,0,0,0.0,0,0,13.82834055353077,1,0,0,0.0,0
720.274822,20887.96984,0,0,0,0,0,0.0,0,0,28.959793414222357,1,0,0,0.0,0
140.3885603,2105.828405,0,0,0,0,0,0.0,0,0,14.89390938369998,1,0,0,0.0,0
262.8345814,1314.172907,0,0,0,0,0,0.0,0,0,4.981048731468527,0,0,0,0.0,0
236.9948969,2606.943866,0,0,0,0,0,0.0,0,0,10.953780522005808,1,0,0,0.0,0
994.9872011,18904.75682,0,0,0,0,0,0.0,0,0,18.98092344873607,1,0,0,0.0,0
